time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
4721,-0.47970223,-10.992374,0.53821653,-1.0746,-1.2514,1.2938,0.7118,-9.741799,-0.8721,-0.31796408,-0.20008455,-0.15196581,-0.1732,-0.717266,0.642784,0.20581199,0
4760,-1.2912792,-10.728073,0.2693381,-1.977,-1.0712,1.3616999,0.76089996,-9.7259,-0.9989,-0.28164378,-0.057962384,-0.09313077,-0.169872,-0.722547,0.638389,0.203784,0
4800,-0.8024023,-10.625065,-0.46117115,-1.7271,-0.80009997,0.7215,0.78569996,-9.7125,-1.104,-0.1833992,-0.10965904,0.04670501,-0.16931699,-0.726375,0.634418,0.203033,0
4840,0.46942633,-11.130796,-0.51596963,-0.5335,-1.4909999,0.6766,0.7492,-9.708099,-1.1668999,0.013840461,-0.25492278,0.19341739,-0.168874,-0.728682,0.633119,0.199154,0
4880,1.5284775,-10.220914,-0.6299623,0.7884,-0.69769996,0.5082,0.66279995,-9.7169,-1.1456,0.32676053,-0.20160298,0.14987142,-0.168594,-0.728003,0.635681,0.19364,0
4920,2.0160902,-8.178718,-0.20477128,1.1913999,1.1000999,0.9672,0.5933,-9.7397995,-0.977,1.0557497,-0.740037,0.11880456,-0.165305,-0.722833,0.643767,0.189073,0
4960,2.3559806,-9.924273,1.3567079,2.0212,0.0189,1.7229999,0.548,-9.7766,-0.53639996,1.8154042,-0.24228661,-0.05440191,-0.152103,-0.710081,0.663131,0.181399,0
5001,1.356976,-10.665833,-0.6162196,1.1632,-0.7712,0.3572,0.5627,-9.7904,-0.0042,1.6640143,1.6874018,0.020263273,-0.146166,-0.684883,0.688338,0.189101,0
5040,2.3008468,-11.046396,-1.9070774,1.5814999,-1.3987,-2.7352998,0.47779998,-9.7611,0.8132,1.3784087,1.2376304,0.16331045,-0.170607,-0.655308,0.702187,0.219989,0
5080,0.3056917,-10.7713785,-1.0654868,0.65279996,-1.3025,-2.4984999,0.4062,-9.700399,1.3805,1.2728686,-0.91177744,0.043022364,-0.17812599,-0.630777,0.717592,0.23548,0
5120,-1.2446496,-9.953214,2.5687678,-1.6953,-0.406,0.8282,0.4008,-9.6261,1.8292999,1.407608,-0.7245385,0.49815187,-0.160399,-0.617254,0.736775,0.22457,0
5160,-0.3645603,-8.99468,1.2440847,-0.7967,0.3662,-1.1688,0.2671,-9.506,2.3947,1.9526744,-0.6722485,0.44607124,-0.149927,-0.596176,0.759207,0.213775,0
5201,-0.70630866,-8.083563,1.2135922,-1.0842,0.4454,-1.7505,0.1722,-9.290999,3.1332,1.3144249,-0.66530204,0.657832,-0.135748,-0.567292,0.78631,0.203636,0
5240,1.3669455,-7.0147715,2.3824797,1.1673,2.264,-1.1331999,0.0683,-9.158,3.5063999,-0.005235988,-0.9747489,0.24033184,-0.124729,-0.552868,0.802307,0.187302,0
5280,1.0307422,-7.716234,3.422358,1.0107,1.5167999,-0.20879999,0.117,-9.165999,3.4842,-0.13521066,-0.31611404,-0.032899458,-0.113521,-0.556297,0.804402,0.174877,0
5320,1.2207843,-7.7031045,2.697078,0.9259,1.431,-0.63729995,0.192,-9.188,3.4224,-0.40934953,-0.33063516,-0.29003882,-0.108114,-0.560192,0.802968,0.172443,0
