time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
4481,-0.11791922,0.3718387,9.713325,-0.31,-0.1516,0.0277,0.1531,0.5733,9.7886,0.109275065,0.013945181,-0.088453285,0.028671,-0.010655,-0.103519,0.994156,0
4520,0.48902047,0.8036665,9.139041,0.0897,-0.0095,-0.4795,0.14549999,0.61759996,9.786099,0.11147418,0.009354965,-0.064734265,0.03123,-0.010763,-0.104866,0.993937,0
4560,0.496002,0.98727304,9.286801,0.3296,0.3321,-0.7417,0.141,0.65819997,9.7835,-0.001972222,-0.005253441,-0.11950269,0.032827,-0.010787,-0.106515,0.99371,0
4600,0.25798002,0.8615104,9.790839,0.1574,0.21589999,-0.1241,0.13669999,0.6568,9.7836,-0.05745624,0.03249803,-0.14414674,0.032315,-0.010362,-0.109064996,0.993455,0
4641,-0.10576625,0.83968484,9.972022,-0.2382,0.1963,0.1391,0.1205,0.6371,9.7851,-0.05087635,0.055361845,-0.12325515,0.031432,-0.0095,-0.112003,0.993165,0
4680,0.4401692,0.8234905,10.1631565,0.2342,0.1953,0.3338,0.099199995,0.6185,9.7866,-0.003700098,0.05581563,-0.12152728,0.030617,-0.008347,-0.114237,0.99294597,0
4720,0.46794194,1.191077,9.236198,0.3717,0.5282,-0.50909996,0.0752,0.6225,9.7865,0.02989749,0.04436627,-0.103183866,0.03145,-0.007263,-0.116500996,0.992665,0
4760,0.28604007,1.5005898,9.216603,0.35439998,0.81409997,-0.6465,0.057299998,0.6274,9.7863,-0.16741198,0.01966986,-0.15533431,0.030934,-0.006493,-0.118826,0.992411,0
4800,-0.46553814,0.9179465,10.566569,-0.297,0.6199,0.2218,0.0519,0.5568,9.7906,-0.24479988,-0.049497537,-0.12255702,0.02787,-0.006071,-0.121184,0.99222,0
4840,-0.9845628,0.40083724,10.599753,-0.956,-0.0085,1.0313,0.063599996,0.4694,9.795199,0.08194321,0.009407325,0.013578662,0.023253,-0.006052,-0.123709,0.992027,0
4880,-0.8658965,0.62249243,9.166527,-1.1001999,-0.033099998,-0.2516,0.0607,0.5038,9.7935,0.15011577,-0.034924038,0.19313814,0.026037,-0.00646,-0.122294,0.992131,0
4920,0.9349645,1.2381757,9.49774,0.35599998,0.4773,-0.45479998,0.075399995,0.5523,9.7907,-0.007086037,0.023631757,0.25068164,0.027556,-0.007261,-0.117506,0.992663,0
4960,1.1018882,1.6619303,9.342003,1.1733999,1.0583,-0.39609998,0.072,0.5499,9.790899,-0.018867008,0.030072022,0.067125365,0.027386,-0.006637,-0.113613,0.993125,0
